"source_collection","timestamp","co2","createdAt","expireAt","humidity","iaqi.e_score","iaqi.i_score","iaqi.m_score","iaqi.primary_grade","iaqi.sub_level","iaqiScore","k","macAddress","nox","pm25","temp","tvoc","kEffective","kSource","kCo2","kPm25","kR2Co2","kR2Pm25","kSampleCountCo2","kSampleCountPm25"
"history","2026-04-11T20:51:51.076Z","864.6666870117188","2026-04-11T20:51:51.076Z","2026-05-11T20:51:50.600Z","46.80107116699219","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","20.33333396911621","24.86914825439453","82","0","computed_co2_regression","0","1.417","0.9467","0.6341","50","50"
"history","2026-04-11T20:51:57.045Z","865","2026-04-11T20:51:57.045Z","2026-05-11T20:51:56.564Z","46.67804718017578","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","20.66666603088379","24.855796813964844","82","0","computed_co2_regression","0","1.221","0.9502","0.5396","50","50"
"history","2026-04-11T20:52:03.772Z","864.6666870117188","2026-04-11T20:52:03.772Z","2026-05-11T20:52:03.297Z","46.62273406982422","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","20.66666603088379","24.85045623779297","82","0","computed_co2_regression","0","1.081","0.95","0.4619","50","50"
"history","2026-04-11T20:52:09.834Z","864.3333129882812","2026-04-11T20:52:09.834Z","2026-05-11T20:52:09.352Z","46.677093505859375","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","20.66666603088379","24.874488830566406","82","0","computed_co2_regression","0","0.982","0.9462","0.3958","50","50"
"history","2026-04-11T20:52:15.748Z","864","2026-04-11T20:52:15.748Z","2026-05-11T20:52:15.263Z","46.73145294189453","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","20.83333396911621","24.875823974609375","82","0","computed_co2_regression","0","0.894","0.9383","0.3284","50","50"
"history","2026-04-11T20:52:21.751Z","864","2026-04-11T20:52:21.751Z","2026-05-11T20:52:21.270Z","46.803932189941406","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","20.66666603088379","24.853126525878906","82","0","computed_co2_regression","0","0.86","0.9304","0.3051","50","50"
"history","2026-04-11T20:52:27.904Z","864","2026-04-11T20:52:27.904Z","2026-05-11T20:52:27.430Z","46.87736511230469","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","20.16666603088379","24.854461669921875","82","0","computed_co2_regression","0","0.879","0.9209","0.3208","50","50"
"history","2026-04-11T20:52:34.405Z","864","2026-04-11T20:52:34.405Z","2026-05-11T20:52:33.931Z","46.89929962158203","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","19.66666603088379","24.865142822265625","82","0","computed_co2_regression","0","0.919","0.9098","0.3449","50","50"
"history","2026-04-11T20:52:40.389Z","864.3333129882812","2026-04-11T20:52:40.389Z","2026-05-11T20:52:39.911Z","46.95270538330078","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","19.5","24.86914825439453","82","0","computed_co2_regression","0","0.911","0.9028","0.3423","50","50"
"history","2026-04-11T20:52:46.320Z","864.6666870117188","2026-04-11T20:52:46.320Z","2026-05-11T20:52:45.850Z","46.964149475097656","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","19.5","24.874488830566406","82","0","computed_co2_regression","0","0.866","0.8975","0.3241","50","50"
"history","2026-04-11T20:52:52.320Z","865.3333129882812","2026-04-11T20:52:52.320Z","2026-05-11T20:52:51.826Z","46.847801208496094","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","19.16666603088379","24.873153686523438","82","0","computed_co2_regression","0","0.839","0.8976","0.3193","50","50"
"history","2026-04-11T20:52:58.409Z","865.6666870117188","2026-04-11T20:52:58.409Z","2026-05-11T20:52:57.930Z","46.74671173095703","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","19","24.862472534179688","82","0","computed_co2_regression","0","0.783","0.8978","0.3096","50","50"
"history","2026-04-11T20:53:05.703Z","866.3333129882812","2026-04-11T20:53:05.703Z","2026-05-11T20:53:05.227Z","46.68567657470703","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","18.83333396911621","24.865142822265625","82","0","computed_co2_regression","0","0.74","0.9026","0.3037","50","50"
"history","2026-04-11T20:53:11.677Z","866.6666870117188","2026-04-11T20:53:11.677Z","2026-05-11T20:53:11.202Z","46.6351318359375","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","18.5","24.857131958007812","82","0","computed_co2_regression","0","0.756","0.9094","0.3082","50","50"
"history","2026-04-11T20:53:17.728Z","867.3333129882812","2026-04-11T20:53:17.728Z","2026-05-11T20:53:17.246Z","46.61986541748047","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","18.16666603088379","24.857131958007812","82","0","computed_co2_regression","0","0.831","0.9167","0.3252","50","50"
"history","2026-04-11T20:53:24.661Z","868","2026-04-11T20:53:24.661Z","2026-05-11T20:53:24.182Z","46.58171081542969","2","","3","나쁨","심각한 악화 (나쁨-3)","3","0","","1","18","24.874488830566406","82","0","computed_co2_regression","0","0.91","0.9225","0.3447","50","50"
