co2,expireAt._nanoseconds,expireAt._seconds,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,macAddress,nox,pm25,temp,timestamp._nanoseconds,timestamp._seconds,tvoc
925,27000000,1778555236,41.8140869140625,,0.408,0.813,보통,,0.813,,d83bda1d5960,1,7,25.046730041503906,119000000,1775963236,171
925,151000000,1778555242,41.836021423339844,,0.407,0.813,보통,,0.813,,d83bda1d5960,1,7.166666507720947,25.02269744873047,241000000,1775963242,171.1666717529297
924.6666870117188,573000000,1778555249,41.83125305175781,,0.407,0.812,보통,,0.812,,d83bda1d5960,1,7.166666507720947,25.013351440429688,663000000,1775963249,171.3333282470703
924.3333129882812,947000000,1778555255,41.85795593261719,,0.406,0.811,보통,,0.811,,d83bda1d5960,1,6.833333492279053,25.026702880859375,37000000,1775963256,171.4166717529297
924,923000000,1778555263,41.90277862548828,,0.405,0.81,보통,,0.81,,d83bda1d5960,1,6.666666507720947,25.025367736816406,12000000,1775963264,171.5833282470703
924,990000000,1778555268,41.88561248779297,,0.405,0.81,보통,,0.81,,d83bda1d5960,1,6.666666507720947,25.02269744873047,81000000,1775963269,171.75
924,50000000,1778555275,41.836021423339844,,0.407,0.81,보통,,0.81,,d83bda1d5960,1,6.5,25.02002716064453,141000000,1775963275,172.0833282470703
924,40000000,1778555282,41.837928771972656,,0.407,0.81,보통,,0.81,,d83bda1d5960,1,6.333333492279053,25.036048889160156,130000000,1775963282,172.25
924,674000000,1778555287,41.83220672607422,,0.407,0.81,보통,,0.81,,d83bda1d5960,1,6.5,25.05207061767578,763000000,1775963287,172.3333282470703
924.3333129882812,737000000,1778555293,41.807411193847656,,0.408,0.811,보통,,0.811,,d83bda1d5960,1,6.833333492279053,25.05340576171875,828000000,1775963293,172.4166717529297
925,676000000,1778555299,41.80645751953125,,0.408,0.813,보통,,0.813,,d83bda1d5960,1,7,25.045394897460938,767000000,1775963299,172.3333282470703
925.6666870117188,713000000,1778555305,41.807411193847656,,0.408,0.814,보통,,0.814,,d83bda1d5960,1,6.666666507720947,25.029373168945312,806000000,1775963305,172.1666717529297
925.6666870117188,780000000,1778555311,41.802642822265625,,0.408,0.814,보통,,0.814,,d83bda1d5960,1,6.5,25.036048889160156,870000000,1775963311,171.9166717529297
925.3333129882812,457000000,1778555318,41.82457733154297,,0.408,0.813,보통,,0.813,,d83bda1d5960,1,6.5,25.046730041503906,547000000,1775963318,171.4166717529297
925.3333129882812,189000000,1778555325,41.83220672607422,,0.408,0.813,보통,,0.813,,d83bda1d5960,1,6.333333492279053,25.0640869140625,279000000,1775963325,170.5833282470703
926,567000000,1778555330,41.82171630859375,,0.408,0.815,보통,,0.815,,d83bda1d5960,1,6.333333492279053,25.069427490234375,658000000,1775963330,170.25
926.6666870117188,546000000,1778555336,41.820762634277344,,0.409,0.817,보통,,0.817,,d83bda1d5960,1,6.333333492279053,25.058746337890625,638000000,1775963336,169.9166717529297
927,563000000,1778555343,41.80359649658203,,0.409,0.818,보통,,0.818,,d83bda1d5960,1,6.666666507720947,25.061416625976562,654000000,1775963343,169.5833282470703
927,200000000,1778555349,41.820762634277344,,0.409,0.818,보통,,0.818,,d83bda1d5960,1,6.833333492279053,25.06275177001953,290000000,1775963349,169.3333282470703
927,182000000,1778555355,41.85795593261719,,0.408,0.818,보통,,0.818,,d83bda1d5960,1,7.166666507720947,25.069427490234375,273000000,1775963355,168.9166717529297
927,310000000,1778555361,41.87321472167969,,0.408,0.818,보통,,0.818,,d83bda1d5960,1,7.166666507720947,25.060081481933594,400000000,1775963361,168.8333282470703
927.3333129882812,176000000,1778555367,41.89514923095703,,0.407,0.818,보통,,0.818,,d83bda1d5960,1,6.666666507720947,25.05474090576172,266000000,1775963367,168.9166717529297
928.3333129882812,367000000,1778555373,41.866539001464844,,0.409,0.821,보통,,0.821,,d83bda1d5960,1,6.666666507720947,25.061416625976562,456000000,1775963373,169
930,183000000,1778555379,41.845558166503906,,0.41,0.825,보통,,0.825,,d83bda1d5960,1,6.833333492279053,25.056076049804688,273000000,1775963379,169.0833282470703
931.6666870117188,38000000,1778555386,41.88751983642578,,0.41,0.829,보통,,0.829,,d83bda1d5960,1,7.166666507720947,25.05474090576172,128000000,1775963386,169.25
932.6666870117188,701000000,1778555391,41.88751983642578,,0.411,0.832,보통,,0.832,,d83bda1d5960,1,7,25.05474090576172,792000000,1775963391,169.5
933.3333129882812,521000000,1778555397,41.89610290527344,,0.411,0.833,보통,,0.833,,d83bda1d5960,1,7.166666507720947,25.060081481933594,610000000,1775963397,169.6666717529297
934.3333129882812,281000000,1778555405,41.894195556640625,,0.412,0.836,보통,,0.836,,d83bda1d5960,1,7.833333492279053,25.06542205810547,371000000,1775963405,169.9166717529297
935.3333129882812,509000000,1778555410,41.889427185058594,,0.412,0.838,보통,,0.838,,d83bda1d5960,1,8,25.057411193847656,605000000,1775963410,170.1666717529297
936.3333129882812,502000000,1778555416,41.92662048339844,,0.412,0.841,보통,,0.841,,d83bda1d5960,1,8.333333015441895,25.061416625976562,595000000,1775963416,170.5
937,640000000,1778555422,41.94187927246094,,0.412,0.843,보통,,0.843,,d83bda1d5960,1,8.333333015441895,25.066757202148438,736000000,1775963422,170.75
938,549000000,1778555428,41.955230712890625,,0.412,0.845,보통,,0.845,,d83bda1d5960,1,8.333333015441895,25.066757202148438,643000000,1775963428,171.0833282470703
938.6666870117188,468000000,1778555435,41.95332336425781,,0.413,0.847,보통,,0.847,,d83bda1d5960,1,8.333333015441895,25.078773498535156,564000000,1775963435,171.4166717529297
939.3333129882812,9000000,1778555441,41.94664764404297,,0.413,0.848,보통,,0.848,,d83bda1d5960,1,8,25.07343292236328,102000000,1775963441,171.6666717529297
939.6666870117188,443000000,1778555447,41.97621154785156,,0.413,0.849,보통,,0.849,,d83bda1d5960,1,7.833333492279053,25.058746337890625,535000000,1775963447,172.3333282470703
940.3333129882812,422000000,1778555453,41.99242401123047,,0.413,0.851,보통,,0.851,,d83bda1d5960,1,7.833333492279053,25.0640869140625,517000000,1775963453,172.9166717529297
941,367000000,1778555459,41.99909973144531,,0.413,0.853,보통,,0.853,,d83bda1d5960,1,8,25.069427490234375,486000000,1775963459,173.5
942.3333129882812,943000000,1778555465,41.99147033691406,,0.414,0.856,보통,,0.856,,d83bda1d5960,1,8.333333015441895,25.0640869140625,900000000,1775963466,173.8333282470703
943.3333129882812,201000000,1778555473,41.97430419921875,,0.415,0.858,보통,,0.858,,d83bda1d5960,1,8.333333015441895,25.060081481933594,292000000,1775963473,174.1666717529297
944.6666870117188,124000000,1778555479,41.97621154785156,,0.416,0.862,보통,,0.862,,d83bda1d5960,1,8.5,25.05340576171875,213000000,1775963479,174.5833282470703
945.3333129882812,96000000,1778555485,42.00291442871094,,0.416,0.863,보통,,0.863,,d83bda1d5960,1,9,25.057411193847656,185000000,1775963485,174.9166717529297
946,64000000,1778555491,42.054412841796875,,0.415,0.865,보통,,0.865,,d83bda1d5960,1,9,25.060081481933594,170000000,1775963491,175.3333282470703
946.3333129882812,918000000,1778555497,42.06013488769531,,0.415,0.866,보통,,0.866,,d83bda1d5960,1,8.833333015441895,25.050735473632812,8000000,1775963498,175.75
946.6666870117188,6000000,1778555504,42.02484893798828,,0.416,0.867,보통,,0.867,,d83bda1d5960,1,8.666666984558105,25.0640869140625,96000000,1775963504,176.0833282470703
947.3333129882812,613000000,1778555509,42.028663635253906,,0.416,0.868,보통,,0.868,,d83bda1d5960,1,8.333333015441895,25.08411407470703,703000000,1775963509,176.5
947.6666870117188,97000000,1778555515,42.042015075683594,,0.416,0.869,보통,,0.869,,d83bda1d5960,1,8.166666984558105,25.07610321044922,187000000,1775963515,176.9166717529297
948,148000000,1778555521,42.02008056640625,,0.417,0.87,보통,,0.87,,d83bda1d5960,1,7.666666507720947,25.068092346191406,238000000,1775963521,177.3333282470703
948.3333129882812,880000000,1778555527,42.03057098388672,,0.417,0.871,보통,,0.871,,d83bda1d5960,1,7.166666507720947,25.07343292236328,975000000,1775963527,177.6666717529297
949,771000000,1778555533,42.074440002441406,,0.416,0.873,보통,,0.873,,d83bda1d5960,1,7.166666507720947,25.07610321044922,861000000,1775963533,178.0833282470703
950,743000000,1778555540,42.084930419921875,,0.417,0.875,보통,,0.875,,d83bda1d5960,1,7.333333492279053,25.07476806640625,832000000,1775963540,178.4166717529297
951,107000000,1778555546,42.084930419921875,,0.417,0.878,보통,,0.878,,d83bda1d5960,1,7.833333492279053,25.066757202148438,196000000,1775963546,178.6666717529297
951.6666870117188,207000000,1778555552,42.082069396972656,,0.418,0.879,보통,,0.879,,d83bda1d5960,1,8.166666984558105,25.058746337890625,300000000,1775963552,178.9166717529297
952,842000000,1778555558,42.07062530517578,,0.418,0.88,보통,,0.88,,d83bda1d5960,1,8.5,25.060081481933594,932000000,1775963558,179.5
952.3333129882812,872000000,1778555565,42.095420837402344,,0.418,0.881,보통,,0.881,,d83bda1d5960,1,8.333333015441895,25.06275177001953,961000000,1775963565,179.75
952.6666870117188,118000000,1778555571,42.13738250732422,,0.417,0.882,보통,,0.882,,d83bda1d5960,1,8,25.058746337890625,209000000,1775963571,180.0833282470703
953,93000000,1778555577,42.1192626953125,,0.418,0.883,보통,,0.883,,d83bda1d5960,1,7.833333492279053,25.058746337890625,183000000,1775963577,180.3333282470703
953,200000000,1778555583,42.11163330078125,,0.418,0.883,보통,,0.883,,d83bda1d5960,1,7.666666507720947,25.072097778320312,290000000,1775963583,180.5
953.6666870117188,814000000,1778555589,42.130706787109375,,0.418,0.884,보통,,0.884,,d83bda1d5960,1,7.5,25.07476806640625,905000000,1775963589,180.6666717529297
954.3333129882812,590000000,1778555595,42.135475158691406,,0.418,0.886,보통,,0.886,,d83bda1d5960,1,7.333333492279053,25.060081481933594,680000000,1775963595,180.8333282470703
955.3333129882812,711000000,1778555601,42.158363342285156,,0.418,0.888,보통,,0.888,,d83bda1d5960,1,7.666666507720947,25.07476806640625,800000000,1775963601,181
956,123000000,1778555608,42.17552947998047,,0.418,0.89,보통,,0.89,,d83bda1d5960,1,8.166666984558105,25.081443786621094,213000000,1775963608,181.0833282470703
957.3333129882812,511000000,1778555614,42.18983459472656,,0.419,0.893,보통,,0.893,,d83bda1d5960,1,8.333333015441895,25.070762634277344,604000000,1775963614,181.1666717529297
958.3333129882812,663000000,1778555619,42.1802978515625,,0.419,0.896,보통,,0.896,,d83bda1d5960,1,8.666666984558105,25.061416625976562,752000000,1775963619,181.25
959.3333129882812,564000000,1778555626,42.229888916015625,,0.419,0.898,보통,,0.898,,d83bda1d5960,1,8.833333015441895,25.069427490234375,654000000,1775963626,181.25
960.6666870117188,239000000,1778555632,42.27375793457031,,0.419,0.902,보통,,0.902,,d83bda1d5960,1,8.5,25.08411407470703,329000000,1775963632,181.25
962.3333129882812,146000000,1778555638,42.25086975097656,,0.42,0.906,보통,,0.906,,d83bda1d5960,1,8.166666984558105,25.08411407470703,237000000,1775963638,181.3333282470703
964,140000000,1778555644,42.245147705078125,,0.421,0.91,보통,,0.91,,d83bda1d5960,1,7.833333492279053,25.081443786621094,233000000,1775963644,181.3333282470703
965.6666870117188,910000000,1778555650,42.25945281982422,,0.422,0.914,보통,,0.914,,d83bda1d5960,1,7.5,25.068092346191406,0,1775963651,181.3333282470703
968,624000000,1778555656,42.27947998046875,,0.423,0.92,보통,,0.92,,d83bda1d5960,1,6.666666507720947,25.060081481933594,714000000,1775963656,181.4166717529297
970.6666870117188,715000000,1778555662,42.27661895751953,,0.425,0.927,보통,,0.927,,d83bda1d5960,1,6.166666507720947,25.058746337890625,806000000,1775963662,181.5833282470703
972.6666870117188,674000000,1778555668,42.26136016845703,,0.426,0.932,보통,,0.932,,d83bda1d5960,1,6.166666507720947,25.061416625976562,764000000,1775963668,181.75
974.3333129882812,526000000,1778555675,42.249916076660156,,0.428,0.936,보통,,0.936,,d83bda1d5960,1,6.5,25.080108642578125,617000000,1775963675,181.8333282470703
976,70000000,1778555681,42.28138732910156,,0.428,0.94,보통,,0.94,,d83bda1d5960,1,6.666666507720947,25.08678436279297,160000000,1775963681,182
978,740000000,1778555687,42.29283142089844,,0.429,0.945,보통,,0.945,,d83bda1d5960,1,6.666666507720947,25.070762634277344,829000000,1775963687,182.3333282470703
980.3333129882812,783000000,1778555693,42.26231384277344,,0.431,0.951,보통,,0.951,,d83bda1d5960,1,7.166666507720947,25.072097778320312,872000000,1775963693,182.5833282470703
982.6666870117188,168000000,1778555700,42.22130584716797,,0.434,0.957,보통,,0.957,,d83bda1d5960,1,7.333333492279053,25.080108642578125,258000000,1775963700,182.8333282470703
984.6666870117188,624000000,1778555705,42.24419403076172,,0.434,0.962,보통,,0.962,,d83bda1d5960,1,7.5,25.072097778320312,714000000,1775963705,183
986,484000000,1778555712,42.29473876953125,,0.434,0.965,보통,,0.965,,d83bda1d5960,1,7.166666507720947,25.077438354492188,574000000,1775963712,183.25
987,159000000,1778555718,42.26898956298828,,0.435,0.968,보통,,0.968,,d83bda1d5960,1,7,25.10814666748047,250000000,1775963718,183.5
988,204000000,1778555724,42.265174865722656,,0.436,0.97,보통,,0.97,,d83bda1d5960,1,7.166666507720947,25.104141235351562,295000000,1775963724,183.6666717529297
988.6666870117188,201000000,1778555730,42.24419403076172,,0.437,0.972,보통,,0.972,,d83bda1d5960,1,7.333333492279053,25.078773498535156,292000000,1775963730,183.75
989,140000000,1778555737,42.22321319580078,,0.438,0.973,보통,,0.973,,d83bda1d5960,1,7.666666507720947,25.07343292236328,230000000,1775963737,183.8333282470703
989,729000000,1778555742,42.24610137939453,,0.437,0.973,보통,,0.973,,d83bda1d5960,1,8,25.066757202148438,818000000,1775963742,183.9166717529297
989.3333129882812,644000000,1778555748,42.26422119140625,,0.437,0.973,보통,,0.973,,d83bda1d5960,1,8.333333015441895,25.066757202148438,735000000,1775963748,184
989.6666870117188,673000000,1778555754,42.27471160888672,,0.437,0.974,보통,,0.974,,d83bda1d5960,1,8.5,25.07343292236328,763000000,1775963754,184.0833282470703
990,674000000,1778555760,42.28234100341797,,0.437,0.975,보통,,0.975,,d83bda1d5960,1,8.666666984558105,25.06542205810547,764000000,1775963760,184.1666717529297
990.3333129882812,704000000,1778555766,42.290924072265625,,0.437,0.976,보통,,0.976,,d83bda1d5960,1,8.333333015441895,25.06542205810547,809000000,1775963766,184.25
991,435000000,1778555773,42.27471160888672,,0.438,0.978,보통,,0.978,,d83bda1d5960,1,8.333333015441895,25.081443786621094,525000000,1775963773,184.3333282470703
992,103000000,1778555779,42.29759979248047,,0.438,0.98,보통,,0.98,,d83bda1d5960,1,8.166666984558105,25.07610321044922,196000000,1775963779,184.4166717529297
993.3333129882812,117000000,1778555785,42.35386657714844,,0.437,0.983,보통,,0.983,,d83bda1d5960,1,7.833333492279053,25.07476806640625,208000000,1775963785,184.4166717529297
994.3333129882812,117000000,1778555791,42.33002471923828,,0.438,0.986,보통,,0.986,,d83bda1d5960,1,7.5,25.082778930664062,214000000,1775963791,184.4166717529297
995.3333129882812,979000000,1778555797,42.29473876953125,,0.44,0.988,보통,,0.988,,d83bda1d5960,1,7.166666507720947,25.061416625976562,73000000,1775963798,184.5
995.3333129882812,599000000,1778555804,42.31190490722656,,0.439,0.988,보통,,0.988,,d83bda1d5960,1,7.166666507720947,25.049400329589844,690000000,1775963804,184.5833282470703
995.6666870117188,119000000,1778555810,42.344329833984375,,0.439,0.989,보통,,0.989,,d83bda1d5960,1,6.833333492279053,25.057411193847656,210000000,1775963810,184.6666717529297
995.6666870117188,94000000,1778555816,42.37294006347656,,0.438,0.989,보통,,0.989,,d83bda1d5960,1,6.666666507720947,25.0640869140625,185000000,1775963816,184.8333282470703
996,168000000,1778555822,42.347190856933594,,0.439,0.99,보통,,0.99,,d83bda1d5960,1,6.5,25.077438354492188,259000000,1775963822,185
996.3333129882812,106000000,1778555828,42.3328857421875,,0.439,0.991,보통,,0.991,,d83bda1d5960,1,6.166666507720947,25.07476806640625,195000000,1775963828,185.1666717529297
996.6666870117188,909000000,1778555834,42.341468811035156,,0.439,0.992,보통,,0.992,,d83bda1d5960,1,6,25.080108642578125,0,1775963835,185.3333282470703
997.3333129882812,673000000,1778555840,42.31476593017578,,0.44,0.993,보통,,0.993,,d83bda1d5960,1,6,25.089454650878906,764000000,1775963840,185.4166717529297
998,678000000,1778555846,42.313812255859375,,0.441,0.995,보통,,0.995,,d83bda1d5960,1,6,25.08544921875,769000000,1775963846,185.5833282470703
998.6666870117188,740000000,1778555852,42.35863494873047,,0.44,0.997,보통,,0.997,,d83bda1d5960,1,5.666666507720947,25.09746551513672,829000000,1775963852,185.75
999.6666870117188,65000000,1778555859,42.344329833984375,,0.441,0.999,보통,,0.999,,d83bda1d5960,1,5.833333492279053,25.110816955566406,155000000,1775963859,185.9166717529297
1000.3333129882812,255000000,1778555866,42.29283142089844,0.001,,1.001,나쁨,경미한 악화 (나쁨-1),1.001,,d83bda1d5960,1,6,25.101470947265625,345000000,1775963866,186.0833282470703
1001,541000000,1778555871,42.29950714111328,0.002,,1.003,나쁨,경미한 악화 (나쁨-1),1.003,,d83bda1d5960,1,6,25.101470947265625,630000000,1775963871,186.25
1001,644000000,1778555879,42.33860778808594,0.002,,1.003,나쁨,경미한 악화 (나쁨-1),1.003,,d83bda1d5960,1,6,25.102806091308594,737000000,1775963879,186.4166717529297
1001,154000000,1778555885,42.34337615966797,0.002,,1.003,나쁨,경미한 악화 (나쁨-1),1.003,,d83bda1d5960,1,6.166666507720947,25.081443786621094,244000000,1775963885,186.5833282470703
1001,126000000,1778555891,42.32334899902344,0.002,,1.003,나쁨,경미한 악화 (나쁨-1),1.003,,d83bda1d5960,1,6.333333492279053,25.081443786621094,216000000,1775963891,186.6666717529297
1001,855000000,1778555897,42.31190490722656,0.002,,1.003,나쁨,경미한 악화 (나쁨-1),1.003,,d83bda1d5960,1,6.333333492279053,25.081443786621094,944000000,1775963897,186.75
1001.3333129882812,717000000,1778555903,42.33574676513672,0.003,,1.003,나쁨,경미한 악화 (나쁨-1),1.003,,d83bda1d5960,1,6.833333492279053,25.070762634277344,810000000,1775963903,186.8333282470703
1001.6666870117188,627000000,1778555909,42.34242248535156,0.004,,1.004,나쁨,경미한 악화 (나쁨-1),1.004,,d83bda1d5960,1,6.833333492279053,25.072097778320312,717000000,1775963909,186.9166717529297
1002,442000000,1778555916,42.30522918701172,0.005,,1.005,나쁨,경미한 악화 (나쁨-1),1.005,,d83bda1d5960,1,6.833333492279053,25.082778930664062,541000000,1775963916,187
1002,633000000,1778555921,42.32048797607422,0.005,,1.005,나쁨,경미한 악화 (나쁨-1),1.005,,d83bda1d5960,1,6.666666507720947,25.101470947265625,723000000,1775963921,187
1002,816000000,1778555927,42.32048797607422,0.005,,1.005,나쁨,경미한 악화 (나쁨-1),1.005,,d83bda1d5960,1,6.666666507720947,25.101470947265625,908000000,1775963927,186.9166717529297
1001.6666870117188,846000000,1778555933,42.341468811035156,0.004,,1.004,나쁨,경미한 악화 (나쁨-1),1.004,,d83bda1d5960,1,6.833333492279053,25.10547637939453,935000000,1775963933,186.8333282470703
1001.3333129882812,696000000,1778555939,42.35100555419922,0.003,,1.003,나쁨,경미한 악화 (나쁨-1),1.003,,d83bda1d5960,1,6.5,25.10547637939453,785000000,1775963939,186.6666717529297
1000.6666870117188,742000000,1778555945,42.36817169189453,0.002,,1.002,나쁨,경미한 악화 (나쁨-1),1.002,,d83bda1d5960,1,6.666666507720947,25.090789794921875,837000000,1775963945,186.5833282470703
1000.3333129882812,693000000,1778555951,42.356727600097656,0.001,,1.001,나쁨,경미한 악화 (나쁨-1),1.001,,d83bda1d5960,1,6.5,25.08544921875,787000000,1775963951,186.5
