co2,createdAt._nanoseconds,createdAt._seconds,expireAt._nanoseconds,expireAt._seconds,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,nox,pm25,temp,timestamp._nanoseconds,timestamp._seconds,tvoc
831.3333129882812,148000000,1775938113,671000000,1778530112,46.57876968383789,,0.249,0.578,보통,,0.578,,1,17.66666603088379,24.81574249267578,148000000,1775938113,94.33333587646484
831.6666870117188,106000000,1775938119,621000000,1778530118,46.5339469909668,,0.25,0.579,보통,,0.579,,1,17.66666603088379,24.822418212890625,106000000,1775938119,94.25
832,758000000,1775938125,282000000,1778530125,46.5349006652832,,0.252,0.58,보통,,0.58,,1,17.83333396911621,24.83710479736328,758000000,1775938125,94.16666412353516
832.6666870117188,739000000,1775938131,262000000,1778530131,46.5339469909668,,0.256,0.582,보통,,0.582,,1,18.33333396911621,24.835769653320312,739000000,1775938131,94.08333587646484
833,263000000,1775938138,782000000,1778530137,46.506290435791016,,0.259,0.583,보통,,0.583,,1,18.66666603088379,24.819747924804688,263000000,1775938138,94
833,826000000,1775938143,345000000,1778530143,46.468143463134766,,0.262,0.583,보통,,0.583,,1,19,24.802391052246094,826000000,1775938143,94
833,750000000,1775938149,269000000,1778530149,46.40329360961914,,0.265,0.583,보통,,0.583,,1,19.16666603088379,24.799720764160156,750000000,1775938149,94
832.6666870117188,721000000,1775938155,235000000,1778530155,46.38040542602539,,0.266,0.582,보통,,0.582,,1,19.16666603088379,24.801055908203125,721000000,1775938155,93.91666412353516
832.3333129882812,762000000,1775938161,278000000,1778530161,46.41283416748047,,0.262,0.581,보통,,0.581,,1,18.83333396911621,24.806396484375,762000000,1775938161,93.83333587646484
832,647000000,1775938168,174000000,1778530168,46.45669937133789,,0.26,0.58,보통,,0.58,,1,18.66666603088379,24.809066772460938,647000000,1775938168,93.75
832,186000000,1775938174,710000000,1778530173,46.48530960083008,,0.258,0.58,보통,,0.58,,1,18.5,24.798385620117188,186000000,1775938174,93.66666412353516
832,40000000,1775938180,561000000,1778530179,46.468143463134766,,0.258,0.58,보통,,0.58,,1,18.5,24.793045043945312,40000000,1775938180,93.58333587646484
832,327000000,1775938186,856000000,1778530185,46.49293899536133,,0.258,0.58,보통,,0.58,,1,18.5,24.789039611816406,327000000,1775938186,93.5
832,399000000,1775938192,912000000,1778530191,46.5797233581543,,0.257,0.58,보통,,0.58,,1,18.66666603088379,24.79438018798828,399000000,1775938192,93.33333587646484
832,592000000,1775938198,109000000,1778530198,46.582584381103516,,0.26,0.58,보통,,0.58,,1,19.16666603088379,24.789039611816406,592000000,1775938198,93
832,454000000,1775938204,971000000,1778530203,46.58067321777344,,0.261,0.58,보통,,0.58,,1,19.33333396911621,24.79571533203125,454000000,1775938204,92.83333587646484
832,323000000,1775938210,837000000,1778530209,46.60642623901367,,0.262,0.58,보통,,0.58,,1,19.5,24.809066772460938,323000000,1775938210,92.58333587646484
831.6666870117188,294000000,1775938216,811000000,1778530215,46.586395263671875,,0.263,0.579,보통,,0.579,,1,19.66666603088379,24.79705047607422,294000000,1775938216,92.41666412353516
831.3333129882812,285000000,1775938223,811000000,1778530222,46.590213775634766,,0.264,0.578,보통,,0.578,,1,19.83333396911621,24.781028747558594,285000000,1775938223,92.25
831,532000000,1775938229,56000000,1778530229,46.60261154174805,,0.263,0.578,보통,,0.578,,1,19.66666603088379,24.77301788330078,532000000,1775938229,92.16666412353516
831,199000000,1775938235,707000000,1778530234,46.5797233581543,,0.261,0.578,보통,,0.578,,1,19.33333396911621,24.78369903564453,199000000,1775938235,92.08333587646484
831.3333129882812,243000000,1775938241,762000000,1778530240,46.574954986572266,,0.259,0.578,보통,,0.578,,1,19,24.779693603515625,243000000,1775938241,92
831.3333129882812,733000000,1775938247,253000000,1778530247,46.57590866088867,,0.255,0.578,보통,,0.578,,1,18.5,24.78636932373047,733000000,1775938247,92
831.3333129882812,829000000,1775938253,340000000,1778530253,46.56351089477539,,0.254,0.578,보통,,0.578,,1,18.33333396911621,24.798385620117188,829000000,1775938253,92
831,910000000,1775938259,433000000,1778530259,46.5501594543457,,0.252,0.578,보통,,0.578,,1,18,24.798385620117188,910000000,1775938259,92
830.6666870117188,677000000,1775938265,192000000,1778530265,46.532039642333984,,0.252,0.577,보통,,0.577,,1,18,24.799720764160156,677000000,1775938265,92
830.3333129882812,675000000,1775938271,187000000,1778530271,46.56351089477539,,0.251,0.576,보통,,0.576,,1,18,24.79438018798828,675000000,1775938271,92
830.3333129882812,140000000,1775938278,660000000,1778530277,46.59212112426758,,0.253,0.576,보통,,0.576,,1,18.33333396911621,24.7850341796875,140000000,1775938278,91.83333587646484
830.6666870117188,562000000,1775938284,82000000,1778530284,46.56160354614258,,0.258,0.577,보통,,0.577,,1,18.83333396911621,24.771682739257812,562000000,1775938284,91.75
830.6666870117188,549000000,1775938290,64000000,1778530290,46.554927825927734,,0.26,0.577,보통,,0.577,,1,19.16666603088379,24.758331298828125,549000000,1775938290,91.66666412353516
830,595000000,1775938297,119000000,1778530297,46.554927825927734,,0.261,0.575,보통,,0.575,,1,19.33333396911621,24.758331298828125,595000000,1775938297,91.58333587646484
829.6666870117188,240000000,1775938303,744000000,1778530302,46.55874252319336,,0.263,0.574,보통,,0.574,,1,19.66666603088379,24.746315002441406,240000000,1775938303,91.5
829.6666870117188,695000000,1775938309,199000000,1778530309,46.53299331665039,,0.267,0.574,보통,,0.574,,1,20.16666603088379,24.756996154785156,695000000,1775938309,91.41666412353516
829.6666870117188,637000000,1775938315,161000000,1778530315,46.54634475708008,,0.268,0.574,보통,,0.574,,1,20.33333396911621,24.759666442871094,637000000,1775938315,91.33333587646484
829,898000000,1775938321,414000000,1778530321,46.57304763793945,,0.269,0.573,보통,,0.573,,1,20.66666603088379,24.76500701904297,898000000,1775938321,91.25
828.3333129882812,163000000,1775938328,684000000,1778530327,46.55302047729492,,0.269,0.571,보통,,0.571,,1,20.66666603088379,24.777023315429688,163000000,1775938328,91.16666412353516
827.6666870117188,710000000,1775938333,226000000,1778530333,46.54348373413086,,0.269,0.569,보통,,0.569,,1,20.66666603088379,24.777023315429688,710000000,1775938333,91
827.3333129882812,662000000,1775938339,182000000,1778530339,46.547298431396484,,0.266,0.568,보통,,0.568,,1,20.33333396911621,24.781028747558594,662000000,1775938339,90.83333587646484
827,251000000,1775938347,776000000,1778530346,46.52631759643555,,0.263,0.568,보통,,0.568,,1,19.83333396911621,24.76500701904297,251000000,1775938347,90.75
827,151000000,1775938353,674000000,1778530352,46.51201248168945,,0.262,0.568,보통,,0.568,,1,19.66666603088379,24.778358459472656,151000000,1775938353,90.66666412353516
827,22000000,1775938359,544000000,1778530358,46.49007797241211,,0.262,0.568,보통,,0.568,,1,19.5,24.789039611816406,22000000,1775938359,90.58333587646484
826.6666870117188,104000000,1775938365,613000000,1778530364,46.51487350463867,,0.26,0.567,보통,,0.567,,1,19.33333396911621,24.77435302734375,104000000,1775938365,90.41666412353516
826.3333129882812,543000000,1775938371,64000000,1778530371,46.539669036865234,,0.26,0.566,보통,,0.566,,1,19.5,24.778358459472656,543000000,1775938371,90.33333587646484
825.6666870117188,619000000,1775938377,145000000,1778530377,46.52059555053711,,0.263,0.564,보통,,0.564,,1,19.83333396911621,24.779693603515625,619000000,1775938377,90.16666412353516
825.3333129882812,942000000,1775938383,463000000,1778530383,46.532039642333984,,0.264,0.563,보통,,0.563,,1,20.16666603088379,24.766342163085938,942000000,1775938383,90
825,614000000,1775938389,118000000,1778530389,46.544437408447266,,0.264,0.563,보통,,0.563,,1,20.16666603088379,24.75165557861328,614000000,1775938389,89.83333587646484
825,603000000,1775938395,117000000,1778530395,46.54348373413086,,0.262,0.563,보통,,0.563,,1,19.83333396911621,24.75165557861328,603000000,1775938395,89.66666412353516
825,599000000,1775938401,121000000,1778530401,46.567325592041016,,0.26,0.563,보통,,0.563,,1,19.66666603088379,24.755661010742188,599000000,1775938401,89.58333587646484
825,486000000,1775938408,0,1778530408,46.60642623901367,,0.258,0.563,보통,,0.563,,1,19.5,24.763671875,486000000,1775938408,89.5
825,253000000,1775938414,760000000,1778530413,46.635990142822266,,0.256,0.563,보통,,0.563,,1,19.33333396911621,24.779693603515625,253000000,1775938414,89.41666412353516
825,136000000,1775938420,651000000,1778530419,46.61500549316406,,0.255,0.563,보통,,0.563,,1,19.16666603088379,24.771682739257812,136000000,1775938420,89.33333587646484
825.3333129882812,685000000,1775938426,201000000,1778530426,46.580665588378906,,0.256,0.563,보통,,0.563,,1,19.16666603088379,24.744979858398438,685000000,1775938426,89.25
825.6666870117188,258000000,1775938433,770000000,1778530432,46.60355758666992,,0.256,0.564,보통,,0.564,,1,19.16666603088379,24.738304138183594,258000000,1775938433,89.16666412353516
826,281000000,1775938441,793000000,1778530440,46.620723724365234,,0.257,0.565,보통,,0.565,,1,19.33333396911621,24.75165557861328,281000000,1775938441,89.08333587646484
826.3333129882812,303000000,1775938447,809000000,1778530446,46.624534606933594,,0.257,0.566,보통,,0.566,,1,19.33333396911621,24.76500701904297,303000000,1775938447,88.91666412353516
827,170000000,1775938453,688000000,1778530452,46.58257293701172,,0.258,0.568,보통,,0.568,,1,19.33333396911621,24.766342163085938,170000000,1775938453,88.83333587646484
827.3333129882812,88000000,1775938459,600000000,1778530458,46.48052215576172,,0.261,0.568,보통,,0.568,,1,19.33333396911621,24.771682739257812,88000000,1775938459,88.75
827.3333129882812,925000000,1775938465,413000000,1778530465,46.44619369506836,,0.261,0.568,보통,,0.568,,1,19.16666603088379,24.756996154785156,925000000,1775938465,88.66666412353516
827,418000000,1775938471,931000000,1778530470,46.44428634643555,,0.262,0.568,보통,,0.568,,1,19.33333396911621,24.75432586669922,418000000,1775938471,88.58333587646484
826.6666870117188,299000000,1775938477,810000000,1778530476,46.44524002075195,,0.261,0.567,보통,,0.567,,1,19.33333396911621,24.781028747558594,299000000,1775938477,88.5
826.3333129882812,446000000,1775938483,958000000,1778530482,46.47861862182617,,0.262,0.566,보통,,0.566,,1,19.5,24.77301788330078,446000000,1775938483,88.33333587646484
825.6666870117188,359000000,1775938489,876000000,1778530488,46.51008987426758,,0.264,0.564,보통,,0.564,,1,20,24.755661010742188,359000000,1775938489,88.25
825.3333129882812,834000000,1775938495,353000000,1778530495,46.47480392456055,,0.268,0.563,보통,,0.563,,1,20.5,24.74364471435547,834000000,1775938495,88.08333587646484
824.6666870117188,797000000,1775938501,315000000,1778530501,46.454776763916016,,0.27,0.562,보통,,0.562,,1,20.66666603088379,24.739639282226562,797000000,1775938501,87.75
824.3333129882812,18000000,1775938508,540000000,1778530507,46.48720169067383,,0.27,0.561,보통,,0.561,,1,20.83333396911621,24.750320434570312,18000000,1775938508,87.58333587646484
824,942000000,1775938513,463000000,1778530513,46.5129508972168,,0.27,0.56,보통,,0.56,,1,21,24.735633850097656,942000000,1775938513,87.5
824,983000000,1775938519,507000000,1778530519,46.52058029174805,,0.271,0.56,보통,,0.56,,1,21.16666603088379,24.73029327392578,983000000,1775938519,87.33333587646484
823.6666870117188,497000000,1775938527,11000000,1778530527,46.4976921081543,,0.269,0.559,보통,,0.559,,1,20.83333396911621,24.73162841796875,497000000,1775938527,87.25
823,685000000,1775938532,202000000,1778530532,46.4833869934082,,0.269,0.558,보통,,0.558,,1,20.83333396911621,24.726287841796875,685000000,1775938532,87.08333587646484
822.3333129882812,787000000,1775938538,302000000,1778530538,46.454776763916016,,0.27,0.556,보통,,0.556,,1,21,24.720947265625,787000000,1775938538,86.91666412353516
822,331000000,1775938546,854000000,1778530545,46.43570327758789,,0.27,0.555,보통,,0.555,,1,20.83333396911621,24.73162841796875,331000000,1775938546,86.75
821.6666870117188,548000000,1775938551,65000000,1778530551,46.48147964477539,,0.266,0.554,보통,,0.554,,1,20.5,24.734298706054688,548000000,1775938551,86.66666412353516
821.3333129882812,304000000,1775938558,824000000,1778530557,46.57589340209961,,0.263,0.553,보통,,0.553,,1,20.5,24.714271545410156,304000000,1775938558,86.58333587646484
820.6666870117188,139000000,1775938564,657000000,1778530563,46.79429244995117,,0.259,0.552,보통,,0.552,,1,20.66666603088379,24.71160125732422,139000000,1775938564,86.5
820.6666870117188,216000000,1775938570,739000000,1778530569,47.05369567871094,,0.25,0.552,보통,,0.552,,1,20.33333396911621,24.71961212158203,216000000,1775938570,86.41666412353516
821,310000000,1775938576,830000000,1778530575,47.077537536621094,,0.248,0.553,보통,,0.553,,1,20.16666603088379,24.726287841796875,310000000,1775938576,86.33333587646484
821.6666870117188,249000000,1775938582,771000000,1778530581,47.03271484375,,0.251,0.554,보통,,0.554,,1,20.33333396911621,24.739639282226562,249000000,1775938582,86.25
822.6666870117188,696000000,1775938589,215000000,1778530589,47.09375,,0.251,0.557,보통,,0.557,,1,20.5,24.727622985839844,696000000,1775938589,86.16666412353516
824,74000000,1775938595,592000000,1778530594,47.25397491455078,,0.247,0.56,보통,,0.56,,1,20.33333396911621,24.714271545410156,74000000,1775938595,86.08333587646484
825.3333129882812,195000000,1775938602,705000000,1778530601,47.301658630371094,,0.245,0.563,보통,,0.563,,1,20.16666603088379,24.72228240966797,195000000,1775938602,86
826,608000000,1775938607,134000000,1778530607,47.19388961791992,,0.248,0.565,보통,,0.565,,1,20.16666603088379,24.73296356201172,608000000,1775938607,86
826.3333129882812,566000000,1775938613,92000000,1778530613,47.11473846435547,,0.253,0.566,보통,,0.566,,1,20.5,24.728958129882812,566000000,1775938613,86
826.6666870117188,224000000,1775938620,741000000,1778530619,47.03749084472656,,0.256,0.567,보통,,0.567,,1,20.66666603088379,24.70893096923828,224000000,1775938620,86
827.3333129882812,247000000,1775938626,764000000,1778530625,47.027000427246094,,0.259,0.568,보통,,0.568,,1,21,24.723617553710938,247000000,1775938626,86
827.6666870117188,260000000,1775938632,779000000,1778530631,47.024139404296875,,0.261,0.569,보통,,0.569,,1,21.16666603088379,24.73162841796875,260000000,1775938632,86
828,340000000,1775938638,858000000,1778530637,46.97931671142578,,0.263,0.57,보통,,0.57,,1,21.33333396911621,24.70092010498047,340000000,1775938638,86
828,138000000,1775938645,665000000,1778530644,46.94116973876953,,0.263,0.57,보통,,0.57,,1,21.16666603088379,24.695579528808594,138000000,1775938645,86
827.6666870117188,412000000,1775938651,941000000,1778530650,46.955474853515625,,0.259,0.569,보통,,0.569,,1,20.66666603088379,24.715606689453125,412000000,1775938651,86
827.3333129882812,467000000,1775938657,988000000,1778530656,47.028907775878906,,0.253,0.568,보통,,0.568,,1,20.16666603088379,24.704925537109375,467000000,1775938657,86
826.6666870117188,317000000,1775938663,836000000,1778530662,47.06133270263672,,0.248,0.567,보통,,0.567,,1,19.66666603088379,24.694244384765625,317000000,1775938663,86
826.3333129882812,410000000,1775938669,905000000,1778530668,47.07945251464844,,0.247,0.566,보통,,0.566,,1,19.5,24.702255249023438,410000000,1775938669,86
825.6666870117188,774000000,1775938675,291000000,1778530675,47.115692138671875,,0.244,0.564,보통,,0.564,,1,19.33333396911621,24.691574096679688,774000000,1775938675,86
824.6666870117188,169000000,1775938682,692000000,1778530681,47.19007873535156,,0.244,0.562,보통,,0.562,,1,19.66666603088379,24.682228088378906,169000000,1775938682,86
823,256000000,1775938688,773000000,1778530687,47.25397491455078,,0.244,0.558,보통,,0.558,,1,20,24.69824981689453,256000000,1775938688,86
821.6666870117188,187000000,1775938694,698000000,1778530693,47.23585510253906,,0.245,0.554,보통,,0.554,,1,20.16666603088379,24.69824981689453,187000000,1775938694,86
821,123000000,1775938700,649000000,1778530699,47.2568359375,,0.245,0.553,보통,,0.553,,1,20.33333396911621,24.715606689453125,123000000,1775938700,86
820.6666870117188,921000000,1775938707,438000000,1778530707,47.32550811767578,,0.243,0.552,보통,,0.552,,1,20.33333396911621,24.71026611328125,921000000,1775938707,86
820.3333129882812,142000000,1775938713,662000000,1778530712,47.36842346191406,,0.243,0.551,보통,,0.551,,1,20.5,24.69023895263672,142000000,1775938713,85.91666412353516
819.3333129882812,122000000,1775938719,645000000,1778530718,47.4304084777832,,0.238,0.548,보통,,0.548,,1,20.16666603088379,24.69824981689453,122000000,1775938719,85.83333587646484
818.6666870117188,126000000,1775938725,638000000,1778530724,47.54294204711914,,0.231,0.547,보통,,0.547,,1,19.66666603088379,24.70893096923828,126000000,1775938725,85.75
818,136000000,1775938731,646000000,1778530730,47.55533981323242,,0.23,0.545,보통,,0.545,,1,19.5,24.695579528808594,136000000,1775938731,85.66666412353516
818,227000000,1775938737,742000000,1778530736,47.494300842285156,,0.229,0.545,보통,,0.545,,1,19.16666603088379,24.670211791992188,227000000,1775938737,85.58333587646484
818,752000000,1775938743,270000000,1778530743,47.5219612121582,,0.227,0.545,보통,,0.545,,1,19,24.695579528808594,752000000,1775938743,85.5
818,726000000,1775938749,247000000,1778530749,47.55343246459961,,0.222,0.545,보통,,0.545,,1,18.5,24.718276977539062,726000000,1775938749,85.41666412353516
818,736000000,1775938755,258000000,1778530755,47.49811935424805,,0.224,0.545,보통,,0.545,,1,18.5,24.715606689453125,736000000,1775938755,85.25
818,840000000,1775938763,367000000,1778530763,47.40275192260742,,0.227,0.545,보통,,0.545,,1,18.66666603088379,24.71961212158203,840000000,1775938763,85.16666412353516
818,892000000,1775938769,413000000,1778530769,47.32931900024414,,0.228,0.545,보통,,0.545,,1,18.5,24.72228240966797,892000000,1775938769,85.08333587646484
818,84000000,1775938775,610000000,1778530774,47.28640365600586,,0.23,0.545,보통,,0.545,,1,18.66666603088379,24.715606689453125,84000000,1775938775,85
818,72000000,1775938781,593000000,1778530780,47.31120300292969,,0.228,0.545,보통,,0.545,,1,18.5,24.726287841796875,72000000,1775938781,85
818.3333129882812,164000000,1775938787,692000000,1778530786,47.309295654296875,,0.23,0.546,보통,,0.546,,1,18.66666603088379,24.718276977539062,164000000,1775938787,85
818.6666870117188,81000000,1775938793,603000000,1778530792,47.30166244506836,,0.232,0.547,보통,,0.547,,1,18.83333396911621,24.707595825195312,81000000,1775938793,85
819.3333129882812,185000000,1775938799,696000000,1778530798,47.32646179199219,,0.234,0.548,보통,,0.548,,1,19.16666603088379,24.718276977539062,185000000,1775938799,85
819.6666870117188,716000000,1775938805,245000000,1778530805,47.29594421386719,,0.237,0.549,보통,,0.549,,1,19.5,24.72228240966797,716000000,1775938805,85
820,714000000,1775938811,235000000,1778530811,47.251121520996094,,0.24,0.55,보통,,0.55,,1,19.66666603088379,24.738304138183594,714000000,1775938811,85
820,801000000,1775938817,318000000,1778530817,47.20915985107422,,0.242,0.55,보통,,0.55,,1,19.83333396911621,24.724952697753906,801000000,1775938817,85
820,595000000,1775938824,111000000,1778530824,47.176734924316406,,0.243,0.55,보통,,0.55,,1,19.83333396911621,24.718276977539062,595000000,1775938824,85
820,771000000,1775938830,299000000,1778530830,47.14812469482422,,0.242,0.55,보통,,0.55,,1,19.66666603088379,24.728958129882812,771000000,1775938830,85
820,97000000,1775938836,626000000,1778530835,47.149078369140625,,0.239,0.55,보통,,0.55,,1,19.16666603088379,24.71961212158203,97000000,1775938836,85
820,62000000,1775938842,580000000,1778530841,47.23395538330078,,0.234,0.55,보통,,0.55,,1,18.83333396911621,24.72228240966797,62000000,1775938842,85
819.6666870117188,231000000,1775938848,754000000,1778530847,47.350303649902344,,0.229,0.549,보통,,0.549,,1,18.5,24.735633850097656,231000000,1775938848,85
819.3333129882812,115000000,1775938854,639000000,1778530853,47.45997619628906,,0.224,0.548,보통,,0.548,,1,18.33333396911621,24.72228240966797,115000000,1775938854,85
819,95000000,1775938860,609000000,1778530859,47.54581069946289,,0.221,0.548,보통,,0.548,,1,18.16666603088379,24.715606689453125,95000000,1775938860,85
819,840000000,1775938866,349000000,1778530866,47.5925407409668,,0.217,0.548,보통,,0.548,,1,17.83333396911621,24.727622985839844,840000000,1775938866,85
818.6666870117188,768000000,1775938872,286000000,1778530872,47.56869888305664,,0.216,0.547,보통,,0.547,,1,17.66666603088379,24.736968994140625,768000000,1775938872,85
818.3333129882812,808000000,1775938878,336000000,1778530878,47.561065673828125,,0.215,0.546,보통,,0.546,,1,17.5,24.750320434570312,808000000,1775938878,85
818,514000000,1775938885,44000000,1778530885,47.6240119934082,,0.215,0.545,보통,,0.545,,1,17.66666603088379,24.748985290527344,514000000,1775938885,85
817.6666870117188,991000000,1775938891,517000000,1778530891,47.58300018310547,,0.217,0.544,보통,,0.544,,1,17.83333396911621,24.73296356201172,991000000,1775938891,85
817.3333129882812,269000000,1775938899,793000000,1778530898,47.43804168701172,,0.223,0.543,보통,,0.543,,1,18.16666603088379,24.723617553710938,269000000,1775938899,85
816.6666870117188,584000000,1775938904,108000000,1778530904,47.28926467895508,,0.228,0.542,보통,,0.542,,1,18.5,24.750320434570312,584000000,1775938904,85
816.3333129882812,626000000,1775938910,150000000,1778530910,47.21010971069336,,0.232,0.541,보통,,0.541,,1,18.83333396911621,24.771682739257812,626000000,1775938910,85
815.6666870117188,648000000,1775938916,155000000,1778530916,47.24158477783203,,0.234,0.539,보통,,0.539,,1,19.16666603088379,24.769012451171875,648000000,1775938916,85
815.3333129882812,814000000,1775938924,329000000,1778530924,47.29594421386719,,0.232,0.538,보통,,0.538,,1,19.16666603088379,24.777023315429688,814000000,1775938924,85
814.3333129882812,249000000,1775938931,772000000,1778530930,47.23681640625,,0.233,0.536,보통,,0.536,,1,19.16666603088379,24.778358459472656,249000000,1775938931,85
813.6666870117188,139000000,1775938939,663000000,1778530938,47.095672607421875,,0.235,0.534,보통,,0.534,,1,19,24.759666442871094,139000000,1775938939,85
813,452000000,1775938945,973000000,1778530944,47.01842498779297,,0.235,0.533,보통,,0.533,,1,18.83333396911621,24.76233673095703,452000000,1775938945,85
813,778000000,1775938951,303000000,1778530951,46.96692657470703,,0.236,0.533,보통,,0.533,,1,18.83333396911621,24.777023315429688,778000000,1775938951,85
813,531000000,1775938957,47000000,1778530957,46.932594299316406,,0.237,0.533,보통,,0.533,,1,18.83333396911621,24.77435302734375,531000000,1775938957,85
813,401000000,1775938963,918000000,1778530962,46.94499206542969,,0.239,0.533,보통,,0.533,,1,19.16666603088379,24.76233673095703,401000000,1775938963,85
813,522000000,1775938969,44000000,1778530969,46.93640899658203,,0.242,0.533,보통,,0.533,,1,19.5,24.77568817138672,522000000,1775938969,85
813,394000000,1775938975,913000000,1778530974,46.91352081298828,,0.245,0.533,보통,,0.533,,1,19.83333396911621,24.79705047607422,394000000,1775938975,85
813,396000000,1775938981,926000000,1778530980,46.91447448730469,,0.248,0.533,보통,,0.533,,1,20.33333396911621,24.789039611816406,396000000,1775938981,85
813,473000000,1775938987,990000000,1778530986,46.904937744140625,,0.252,0.533,보통,,0.533,,1,20.83333396911621,24.779693603515625,473000000,1775938987,85
813,202000000,1775938994,730000000,1778530993,46.89635467529297,,0.254,0.533,보통,,0.533,,1,21,24.778358459472656,202000000,1775938994,85
813.3333129882812,107000000,1775939000,636000000,1778530999,46.87632751464844,,0.252,0.533,보통,,0.533,,1,20.66666603088379,24.779693603515625,107000000,1775939000,85
813.6666870117188,973000000,1775939007,492000000,1778531007,46.818153381347656,,0.252,0.534,보통,,0.534,,1,20.5,24.787704467773438,973000000,1775939007,85
814,123000000,1775939013,651000000,1778531012,46.75902557373047,,0.25,0.535,보통,,0.535,,1,20,24.79438018798828,123000000,1775939013,85
814,221000000,1775939019,738000000,1778531018,46.718017578125,,0.249,0.535,보통,,0.535,,1,19.66666603088379,24.79438018798828,221000000,1775939019,85
814.3333129882812,87000000,1775939025,601000000,1778531024,46.73899841308594,,0.245,0.536,보통,,0.536,,1,19.16666603088379,24.798385620117188,87000000,1775939025,85
814.6666870117188,63000000,1775939031,593000000,1778531030,46.81433868408203,,0.242,0.537,보통,,0.537,,1,19,24.81707763671875,63000000,1775939031,85
815,172000000,1775939037,686000000,1778531036,46.81910705566406,,0.245,0.538,보통,,0.538,,1,19.33333396911621,24.811737060546875,172000000,1775939037,85
814.6666870117188,102000000,1775939043,626000000,1778531042,46.79717254638672,,0.245,0.537,보통,,0.537,,1,19.33333396911621,24.793045043945312,102000000,1775939043,85
814.6666870117188,753000000,1775939049,273000000,1778531049,46.78096008300781,,0.248,0.537,보통,,0.537,,1,19.66666603088379,24.790374755859375,753000000,1775939049,85
814.3333129882812,93000000,1775939056,626000000,1778531055,46.78191375732422,,0.249,0.536,보통,,0.536,,1,19.83333396911621,24.791709899902344,93000000,1775939056,85
814.6666870117188,169000000,1775939062,687000000,1778531061,46.81910705566406,,0.249,0.537,보통,,0.537,,1,20,24.80506134033203,169000000,1775939062,85
814.6666870117188,664000000,1775939069,188000000,1778531069,46.862022399902344,,0.25,0.537,보통,,0.537,,1,20.16666603088379,24.799720764160156,664000000,1775939069,85
815,93000000,1775939075,613000000,1778531074,46.923057556152344,,0.247,0.538,보통,,0.538,,1,20,24.79571533203125,93000000,1775939075,85
815,90000000,1775939081,604000000,1778531080,46.912567138671875,,0.246,0.538,보통,,0.538,,1,19.83333396911621,24.811737060546875,90000000,1775939081,85
815,198000000,1775939087,725000000,1778531086,46.859161376953125,,0.246,0.538,보통,,0.538,,1,19.66666603088379,24.82642364501953,198000000,1775939087,85
815,83000000,1775939093,606000000,1778531092,46.818153381347656,,0.246,0.538,보통,,0.538,,1,19.5,24.821083068847656,83000000,1775939093,85
815,249000000,1775939099,770000000,1778531098,46.78954315185547,,0.248,0.538,보통,,0.538,,1,19.66666603088379,24.80506134033203,249000000,1775939099,85
815,97000000,1775939105,625000000,1778531104,46.82769012451172,,0.247,0.538,보통,,0.538,,1,19.66666603088379,24.802391052246094,97000000,1775939105,85
815,82000000,1775939111,602000000,1778531110,46.840087890625,,0.249,0.538,보통,,0.538,,1,20,24.798385620117188,82000000,1775939111,85
815,803000000,1775939117,319000000,1778531117,46.83436584472656,,0.25,0.538,보통,,0.538,,1,20.16666603088379,24.80773162841797,803000000,1775939117,85
815,585000000,1775939124,111000000,1778531124,46.86106872558594,,0.25,0.538,보통,,0.538,,1,20.16666603088379,24.806396484375,585000000,1775939124,85
815.3333129882812,269000000,1775939132,791000000,1778531131,46.884910583496094,,0.252,0.538,보통,,0.538,,1,20.5,24.806396484375,269000000,1775939132,85
815.3333129882812,635000000,1775939137,157000000,1778531137,46.894447326660156,,0.25,0.538,보통,,0.538,,1,20.33333396911621,24.82642364501953,635000000,1775939137,85
815.3333129882812,582000000,1775939143,108000000,1778531143,47.01365661621094,,0.249,0.538,보통,,0.538,,1,20.5,24.842445373535156,582000000,1775939143,85
815.3333129882812,680000000,1775939149,205000000,1778531149,47.10425567626953,,0.243,0.538,보통,,0.538,,1,20,24.835769653320312,680000000,1775939149,85
815.6666870117188,564000000,1775939155,83000000,1778531155,47.08708953857422,,0.242,0.539,보통,,0.539,,1,19.83333396911621,24.819747924804688,564000000,1775939155,85
816.3333129882812,533000000,1775939161,54000000,1778531161,47.235862731933594,,0.239,0.541,보통,,0.541,,1,19.83333396911621,24.833099365234375,533000000,1775939161,85
816.6666870117188,668000000,1775939167,186000000,1778531167,47.39227294921875,,0.234,0.542,보통,,0.542,,1,19.66666603088379,24.857131958007812,668000000,1775939167,85
817.3333129882812,582000000,1775939173,102000000,1778531173,47.44472122192383,,0.234,0.543,보통,,0.543,,1,19.83333396911621,24.857131958007812,582000000,1775939173,85
817.3333129882812,141000000,1775939180,668000000,1778531179,47.45998001098633,,0.231,0.543,보통,,0.543,,1,19.5,24.842445373535156,141000000,1775939180,85.08333587646484
817.3333129882812,149000000,1775939188,666000000,1778531187,47.41706466674805,,0.233,0.543,보통,,0.543,,1,19.5,24.842445373535156,149000000,1775939188,85.25
